(0.0470588235294, 0.192156862745, 0.98431372549)
(0.0470588235294, 0.156862745098, 0.98431372549)
(0.0509803921569, 0.117647058824, 0.98431372549)
(0.0549019607843, 0.078431372549, 0.988235294118)
(0.0549019607843, 0.0392156862745, 0.988235294118)
(0.0588235294118, 0.0, 0.988235294118)
(0.0549019607843, 0.0588235294118, 0.929411764706)
(0.0509803921569, 0.117647058824, 0.870588235294)
(0.0470588235294, 0.176470588235, 0.81568627451)
(0.043137254902, 0.235294117647, 0.756862745098)
(0.043137254902, 0.294117647059, 0.698039215686)
(0.0392156862745, 0.352941176471, 0.639215686275)
(0.0352941176471, 0.411764705882, 0.580392156863)
(0.0313725490196, 0.470588235294, 0.521568627451)
(0.0274509803922, 0.525490196078, 0.466666666667)
(0.0235294117647, 0.58431372549, 0.407843137255)
(0.0196078431373, 0.643137254902, 0.349019607843)
(0.0156862745098, 0.701960784314, 0.290196078431)
(0.0156862745098, 0.760784313725, 0.23137254902)
(0.0117647058824, 0.819607843137, 0.172549019608)
(0.0078431372549, 0.878431372549, 0.117647058824)
(0.00392156862745, 0.937254901961, 0.0588235294118)
(0.0, 0.996078431373, 0.0)
(0.0, 0.98431372549, 0.0)
(0.0, 0.972549019608, 0.0)
(0.0, 0.964705882353, 0.0)
(0.0, 0.952941176471, 0.0)
(0.0, 0.941176470588, 0.0)
(0.0, 0.929411764706, 0.0)
(0.0, 0.917647058824, 0.0)
(0.0, 0.905882352941, 0.0)
(0.0, 0.898039215686, 0.0)
(0.0, 0.886274509804, 0.0)
(0.0, 0.874509803922, 0.0)
(0.0, 0.862745098039, 0.0)
(0.0, 0.850980392157, 0.0)
(0.0, 0.839215686275, 0.0)
(0.0, 0.83137254902, 0.0)
(0.0, 0.819607843137, 0.0)
(0.0, 0.807843137255, 0.0)
(0.0, 0.796078431373, 0.0)
(0.0, 0.78431372549, 0.0)
(0.0, 0.772549019608, 0.0)
(0.0, 0.760784313725, 0.0)
(0.0, 0.745098039216, 0.0)
(0.0, 0.733333333333, 0.0)
(0.0, 0.721568627451, 0.0)
(0.0, 0.709803921569, 0.0)
(0.0, 0.698039215686, 0.0)
(0.0, 0.686274509804, 0.0)
(0.0, 0.674509803922, 0.0)
(0.0, 0.662745098039, 0.0)
(0.0, 0.647058823529, 0.0)
(0.0, 0.635294117647, 0.0)
(0.0, 0.623529411765, 0.0)
(0.0, 0.611764705882, 0.0)
(0.0, 0.6, 0.0)
(0.0588235294118, 0.623529411765, 0.0)
(0.117647058824, 0.643137254902, 0.0)
(0.176470588235, 0.666666666667, 0.0)
(0.235294117647, 0.686274509804, 0.0)
(0.294117647059, 0.709803921569, 0.0)
(0.352941176471, 0.733333333333, 0.0)
(0.411764705882, 0.752941176471, 0.0)
(0.470588235294, 0.776470588235, 0.0)
(0.529411764706, 0.796078431373, 0.0)
(0.588235294118, 0.819607843137, 0.0)
(0.647058823529, 0.839215686275, 0.0)
(0.705882352941, 0.862745098039, 0.0)
(0.764705882353, 0.886274509804, 0.0)
(0.823529411765, 0.905882352941, 0.0)
(0.882352941176, 0.929411764706, 0.0)
(0.941176470588, 0.949019607843, 0.0)
(1.0, 0.972549019608, 0.0)
(0.996078431373, 0.960784313725, 0.0)
(0.988235294118, 0.949019607843, 0.0)
(0.98431372549, 0.937254901961, 0.0)
(0.976470588235, 0.925490196078, 0.0)
(0.972549019608, 0.909803921569, 0.0)
(0.96862745098, 0.898039215686, 0.0)
(0.960784313725, 0.886274509804, 0.0)
(0.956862745098, 0.874509803922, 0.0)
(0.949019607843, 0.862745098039, 0.0)
(0.945098039216, 0.850980392157, 0.0)
(0.937254901961, 0.839215686275, 0.0)
(0.933333333333, 0.827450980392, 0.0)
(0.929411764706, 0.811764705882, 0.0)
(0.921568627451, 0.8, 0.0)
(0.917647058824, 0.788235294118, 0.0)
(0.909803921569, 0.776470588235, 0.0)
(0.905882352941, 0.764705882353, 0.0)
(0.909803921569, 0.756862745098, 0.0)
(0.913725490196, 0.752941176471, 0.00392156862745)
(0.921568627451, 0.745098039216, 0.00392156862745)
(0.925490196078, 0.741176470588, 0.0078431372549)
(0.929411764706, 0.733333333333, 0.0078431372549)
(0.933333333333, 0.725490196078, 0.0117647058824)
(0.937254901961, 0.721568627451, 0.0117647058824)
(0.941176470588, 0.713725490196, 0.0156862745098)
(0.949019607843, 0.709803921569, 0.0156862745098)
(0.952941176471, 0.701960784314, 0.0196078431373)
(0.956862745098, 0.698039215686, 0.0196078431373)
(0.960784313725, 0.690196078431, 0.0235294117647)
(0.964705882353, 0.682352941176, 0.0235294117647)
(0.96862745098, 0.678431372549, 0.0274509803922)
(0.976470588235, 0.670588235294, 0.0274509803922)
(0.980392156863, 0.666666666667, 0.0313725490196)
(0.98431372549, 0.658823529412, 0.0313725490196)
(0.98431372549, 0.619607843137, 0.0313725490196)
(0.98431372549, 0.58431372549, 0.0274509803922)
(0.98431372549, 0.545098039216, 0.0274509803922)
(0.98431372549, 0.505882352941, 0.0235294117647)
(0.988235294118, 0.466666666667, 0.0235294117647)
(0.988235294118, 0.43137254902, 0.0196078431373)
(0.988235294118, 0.392156862745, 0.0196078431373)
(0.988235294118, 0.352941176471, 0.0156862745098)
(0.988235294118, 0.317647058824, 0.0156862745098)
(0.988235294118, 0.278431372549, 0.0117647058824)
(0.988235294118, 0.239215686275, 0.0117647058824)
(0.988235294118, 0.203921568627, 0.0078431372549)
(0.992156862745, 0.164705882353, 0.0078431372549)
(0.992156862745, 0.125490196078, 0.00392156862745)
(0.992156862745, 0.0862745098039, 0.00392156862745)
(0.992156862745, 0.0509803921569, 0.0)
(0.992156862745, 0.0117647058824, 0.0)
(0.98431372549, 0.0117647058824, 0.0)
(0.980392156863, 0.0117647058824, 0.0)
(0.972549019608, 0.0117647058824, 0.0)
(0.964705882353, 0.0117647058824, 0.0)
(0.956862745098, 0.0117647058824, 0.0)
(0.952941176471, 0.0117647058824, 0.0)
(0.945098039216, 0.0117647058824, 0.0)
(0.937254901961, 0.0117647058824, 0.0)
(0.933333333333, 0.0117647058824, 0.0)
(0.925490196078, 0.0117647058824, 0.0)
(0.917647058824, 0.0117647058824, 0.0)
(0.913725490196, 0.0117647058824, 0.0)
(0.905882352941, 0.0117647058824, 0.0)
(0.898039215686, 0.0117647058824, 0.0)
(0.890196078431, 0.0117647058824, 0.0)
(0.886274509804, 0.0117647058824, 0.0)
(0.878431372549, 0.0117647058824, 0.0)
(0.870588235294, 0.0117647058824, 0.0)
(0.866666666667, 0.0117647058824, 0.0)
(0.858823529412, 0.0117647058824, 0.0)
(0.850980392157, 0.0117647058824, 0.0)
(0.847058823529, 0.0117647058824, 0.0)
(0.839215686275, 0.0117647058824, 0.0)
(0.83137254902, 0.0117647058824, 0.0)
(0.827450980392, 0.0117647058824, 0.0)
(0.819607843137, 0.0078431372549, 0.0)
(0.81568627451, 0.0078431372549, 0.0)
(0.807843137255, 0.0078431372549, 0.0)
(0.8, 0.0078431372549, 0.0)
(0.796078431373, 0.0078431372549, 0.0)
(0.788235294118, 0.0078431372549, 0.0)
(0.780392156863, 0.0078431372549, 0.0)
(0.776470588235, 0.0078431372549, 0.0)
(0.76862745098, 0.0078431372549, 0.0)
(0.780392156863, 0.0078431372549, 0.0588235294118)
(0.788235294118, 0.0078431372549, 0.117647058824)
(0.8, 0.0078431372549, 0.176470588235)
(0.811764705882, 0.0078431372549, 0.235294117647)
(0.819607843137, 0.00392156862745, 0.294117647059)
(0.83137254902, 0.00392156862745, 0.352941176471)
(0.843137254902, 0.00392156862745, 0.411764705882)
(0.850980392157, 0.00392156862745, 0.470588235294)
(0.862745098039, 0.00392156862745, 0.529411764706)
(0.870588235294, 0.00392156862745, 0.588235294118)
(0.882352941176, 0.00392156862745, 0.647058823529)
(0.894117647059, 0.00392156862745, 0.705882352941)
(0.901960784314, 0.0, 0.764705882353)
(0.913725490196, 0.0, 0.823529411765)
(0.925490196078, 0.0, 0.882352941176)
(0.933333333333, 0.0, 0.941176470588)
(0.945098039216, 0.0, 1.0)
(0.925490196078, 0.0196078431373, 0.988235294118)
(0.905882352941, 0.043137254902, 0.976470588235)
(0.890196078431, 0.0627450980392, 0.964705882353)
(0.870588235294, 0.0862745098039, 0.952941176471)
(0.850980392157, 0.105882352941, 0.941176470588)
(0.83137254902, 0.129411764706, 0.929411764706)
(0.81568627451, 0.149019607843, 0.917647058824)
(0.796078431373, 0.172549019608, 0.905882352941)
(0.776470588235, 0.192156862745, 0.890196078431)
(0.756862745098, 0.21568627451, 0.878431372549)
(0.741176470588, 0.235294117647, 0.866666666667)
(0.721568627451, 0.258823529412, 0.854901960784)
(0.701960784314, 0.278431372549, 0.843137254902)
(0.682352941176, 0.301960784314, 0.83137254902)
(0.666666666667, 0.321568627451, 0.819607843137)
(0.647058823529, 0.345098039216, 0.807843137255)
(0.627450980392, 0.364705882353, 0.796078431373)
(0.650980392157, 0.4, 0.807843137255)
(0.670588235294, 0.439215686275, 0.819607843137)
(0.694117647059, 0.474509803922, 0.83137254902)
(0.713725490196, 0.513725490196, 0.843137254902)
(0.737254901961, 0.549019607843, 0.854901960784)
(0.760784313725, 0.588235294118, 0.866666666667)
(0.780392156863, 0.623529411765, 0.878431372549)
(0.803921568627, 0.662745098039, 0.890196078431)
(0.823529411765, 0.698039215686, 0.905882352941)
(0.847058823529, 0.737254901961, 0.917647058824)
(0.866666666667, 0.772549019608, 0.929411764706)
(0.890196078431, 0.811764705882, 0.941176470588)
(0.913725490196, 0.847058823529, 0.952941176471)
(0.933333333333, 0.886274509804, 0.964705882353)
(0.956862745098, 0.921568627451, 0.976470588235)
(0.976470588235, 0.960784313725, 0.988235294118)
